"k","yp_id","nara_comp_raw_f9","nara_acc_raw_f9","read_word_raw_f9","read_nonw_raw_f9","wold_comp_raw_f8","age_m_f8","age_m_f9"
"4","ALSPAC3719",25,77,5,2,NA,108,120
"1","ALSPAC3720",28,51,8,7,9,97,119
"1","ALSPAC3721",38,52,8,8,11,103,118
"1","ALSPAC3722",39,59,7,7,12,103,116
"1","ALSPAC3723",33,56,7,7,10,99,111
"1","ALSPAC3724",35,35,7,6,10,98,114
"3","ALSPAC3725",11,83,9,5,6,96,114
"4","ALSPAC3726",18,72,4,3,8,100,123
"1","ALSPAC3727",37,37,8,8,10,103,121
"5","ALSPAC3728",12,39,10,10,2,100,115
"4","ALSPAC3729",20,80,3,3,13,109,123
"1","ALSPAC3730",46,42,8,7,11,94,122
"4","ALSPAC3731",23,71,4,-2,11,100,118
"4","ALSPAC3732",32,64,5,2,19,101,118
"1","ALSPAC3733",36,47,8,6,10,97,112
"1","ALSPAC3734",20,62,7,6,12,107,126
"4","ALSPAC3735",16,66,7,4,8,108,122
"2","ALSPAC3736",38,22,9,9,8,99,132
"1","ALSPAC3737",29,56,7,6,NA,106,115
"4","ALSPAC3738",16,92,4,2,14,104,113
"4","ALSPAC3739",6,88,2,0,7,106,119
"1","ALSPAC3740",36,52,7,6,NA,108,109
"5","ALSPAC3741",12,46,10,5,1,105,123
"5","ALSPAC3742",9,36,11,9,4,101,116
"2","ALSPAC3743",44,3,11,10,12,102,122
"4","ALSPAC3744",12,100,2,-2,10,104,116
"1","ALSPAC3745",34,43,7,7,11,100,114
"4","ALSPAC3746",17,81,5,3,7,107,120
"4","ALSPAC3747",20,59,4,2,10,100,114
"1","ALSPAC3748",42,47,8,7,NA,106,124
"2","ALSPAC3749",36,28,8,8,13,99,116
"2","ALSPAC3750",25,38,7,7,11,110,124
"2","ALSPAC3751",42,15,9,9,10,108,116
"1","ALSPAC3752",23,49,9,7,7,109,117
"1","ALSPAC3753",52,42,8,8,15,107,117
"5","ALSPAC3754",7,64,7,4,3,103,125
"2","ALSPAC3755",39,17,9,10,13,105,123
"4","ALSPAC3756",9,86,7,0,NA,102,118
"1","ALSPAC3757",54,58,8,7,15,109,114
"1","ALSPAC3758",29,47,8,6,10,111,115
"2","ALSPAC3759",37,23,9,10,14,104,119
"1","ALSPAC3760",41,45,8,6,10,103,126
"2","ALSPAC3761",37,27,8,NA,12,105,122
"2","ALSPAC3762",28,34,9,9,9,106,109
"1","ALSPAC3763",26,45,7,6,8,105,113
"1","ALSPAC3764",42,45,9,9,13,105,120
"1","ALSPAC3765",20,51,7,6,10,98,118
"1","ALSPAC3766",26,63,8,6,6,100,118
"5","ALSPAC3767",12,37,9,7,2,102,119
"1","ALSPAC3768",22,43,9,7,12,101,117
"1","ALSPAC3769",34,42,8,7,8,99,116
"5","ALSPAC3770",14,40,11,7,4,105,124
"2","ALSPAC3771",38,35,9,9,12,103,122
"1","ALSPAC3772",13,72,7,5,4,112,116
"5","ALSPAC3773",10,44,7,6,5,102,119
"2","ALSPAC3774",40,9,11,10,14,103,122
"1","ALSPAC3775",23,55,9,NA,11,109,129
"1","ALSPAC3776",31,46,9,8,9,98,113
"1","ALSPAC3777",28,48,8,8,9,102,117
"1","ALSPAC3778",33,48,9,7,16,102,123
"1","ALSPAC3779",18,55,7,5,5,99,118
"5","ALSPAC3780",14,42,8,7,5,102,116
"1","ALSPAC3781",47,49,7,5,NA,106,126
"2","ALSPAC3782",31,24,8,8,NA,101,118
"3","ALSPAC3783",14,78,8,3,NA,96,123
"1","ALSPAC3784",32,39,9,8,10,104,124
"1","ALSPAC3785",42,44,8,7,12,104,118
"5","ALSPAC3786",11,47,8,7,7,110,122
"1","ALSPAC3787",44,55,6,4,14,109,112
"1","ALSPAC3788",45,56,9,7,14,97,121
"4","ALSPAC3789",17,79,3,1,11,101,127
"2","ALSPAC3790",37,31,8,8,14,101,121
"1","ALSPAC3791",38,45,8,5,9,101,118
"2","ALSPAC3792",40,20,8,8,14,103,124
"1","ALSPAC3793",34,58,9,NA,9,103,117
"1","ALSPAC3794",43,47,9,9,17,106,115
"1","ALSPAC3795",16,54,8,6,9,98,118
"4","ALSPAC3796",14,74,5,2,13,103,119
"3","ALSPAC3797",10,82,2,1,5,102,123
"5","ALSPAC3798",8,54,9,4,4,111,123
"1","ALSPAC3799",28,61,7,6,14,104,115
"1","ALSPAC3800",46,48,7,6,15,99,121
"1","ALSPAC3801",31,53,9,8,11,108,121
"3","ALSPAC3802",12,82,2,1,5,105,114
"1","ALSPAC3803",19,50,7,7,5,107,112
"4","ALSPAC3804",23,72,5,3,13,110,121
"1","ALSPAC3805",38,41,8,6,11,96,116
"1","ALSPAC3806",27,50,9,8,9,107,122
"2","ALSPAC3807",34,37,7,7,15,97,119
"1","ALSPAC3808",14,44,8,7,6,99,118
"5","ALSPAC3809",9,48,8,5,5,112,125
"2","ALSPAC3810",46,10,9,10,16,110,120
"2","ALSPAC3811",39,28,9,9,13,106,116
"2","ALSPAC3812",48,15,10,10,14,100,123
"4","ALSPAC3813",20,84,4,2,14,105,124
"4","ALSPAC3814",19,69,5,1,8,105,121
"3","ALSPAC3815",6,64,8,6,4,108,122
"3","ALSPAC3816",10,94,1,3,10,102,117
"1","ALSPAC3817",43,44,8,7,14,98,124
"1","ALSPAC3818",35,46,10,8,12,102,128
"3","ALSPAC3819",3,76,5,5,5,104,113
"3","ALSPAC3820",7,77,2,0,6,109,118
"5","ALSPAC3821",13,43,8,7,6,110,121
"2","ALSPAC3822",32,35,8,7,12,111,117
"1","ALSPAC3823",36,49,7,6,13,98,118
"4","ALSPAC3824",14,90,5,2,9,103,118
"5","ALSPAC3825",12,55,6,6,7,100,120
"1","ALSPAC3826",25,56,8,7,13,100,116
"5","ALSPAC3827",6,54,11,11,7,110,116
"2","ALSPAC3828",41,11,9,9,14,99,116
"5","ALSPAC3829",12,43,NA,6,4,106,119
"1","ALSPAC3830",30,66,7,5,12,102,124
"4","ALSPAC3831",10,66,6,7,8,111,123
"4","ALSPAC3832",18,75,4,3,11,102,117
"1","ALSPAC3833",24,57,5,5,9,100,125
"1","ALSPAC3834",51,33,7,7,15,106,117
"1","ALSPAC3835",35,43,7,7,11,106,119
"5","ALSPAC3836",10,37,9,5,3,108,116
"1","ALSPAC3837",43,36,9,8,14,97,124
"1","ALSPAC3838",26,66,7,5,5,103,118
"2","ALSPAC3839",41,11,10,9,18,105,120
"3","ALSPAC3840",3,85,0,2,0,103,117
"3","ALSPAC3841",5,75,3,2,NA,92,119
"1","ALSPAC3842",26,53,8,7,8,100,118
"4","ALSPAC3843",14,75,7,2,10,99,115
"1","ALSPAC3844",20,49,7,6,8,101,116
"5","ALSPAC3845",12,61,8,7,5,100,120
"4","ALSPAC3846",17,65,5,3,16,111,117
"3","ALSPAC3847",10,73,0,2,7,100,117
"1","ALSPAC3848",38,48,8,7,8,103,127
"1","ALSPAC3849",54,33,8,8,13,105,120
"4","ALSPAC3850",18,86,5,0,10,104,121
"4","ALSPAC3851",10,78,3,NA,7,106,116
"1","ALSPAC3852",36,45,8,8,13,104,113
"1","ALSPAC3853",26,40,8,7,9,102,119
"1","ALSPAC3854",25,46,10,8,12,105,122
"1","ALSPAC3855",31,53,8,7,11,108,119
"4","ALSPAC3856",18,80,4,-1,9,106,115
"2","ALSPAC3857",39,19,8,9,13,108,118
"1","ALSPAC3858",38,47,9,8,12,96,117
"1","ALSPAC3859",6,48,8,7,2,103,121
"5","ALSPAC3860",5,43,8,7,2,108,122
"1","ALSPAC3861",52,41,9,8,16,102,116
"1","ALSPAC3862",21,44,9,7,7,108,112
"1","ALSPAC3863",39,47,10,9,15,95,119
"2","ALSPAC3864",40,31,9,10,13,104,121
"3","ALSPAC3865",14,83,1,4,5,104,119
"4","ALSPAC3866",27,69,6,3,12,100,124
"1","ALSPAC3867",15,55,9,8,10,100,124
"3","ALSPAC3868",3,98,4,3,5,104,128
"2","ALSPAC3869",30,21,8,9,10,101,119
"3","ALSPAC3870",12,78,7,4,5,93,122
"4","ALSPAC3871",18,66,7,4,8,102,115
"4","ALSPAC3872",22,68,4,2,11,103,123
"3","ALSPAC3873",8,96,-3,3,5,99,117
"1","ALSPAC3874",33,45,8,8,12,111,113
"3","ALSPAC3875",10,83,3,4,NA,104,126
"4","ALSPAC3876",16,84,5,2,9,109,121
"1","ALSPAC3877",30,47,9,8,14,105,123
"2","ALSPAC3878",32,19,9,9,9,101,112
"2","ALSPAC3879",34,12,10,9,9,97,126
"5","ALSPAC3880",5,49,9,7,3,102,121
"1","ALSPAC3881",34,42,8,8,16,109,124
"2","ALSPAC3882",35,22,8,8,11,105,120
"1","ALSPAC3883",44,52,7,6,NA,102,117
"1","ALSPAC3884",25,59,9,7,16,108,118
"1","ALSPAC3885",35,50,8,7,10,101,117
"3","ALSPAC3886",11,71,6,4,6,111,115
"2","ALSPAC3887",41,21,8,7,11,105,120
"4","ALSPAC3888",15,74,5,2,6,106,119
"3","ALSPAC3889",9,108,1,2,7,98,120
"2","ALSPAC3890",46,-1,10,10,14,106,114
"2","ALSPAC3891",42,24,9,8,13,104,122
"4","ALSPAC3892",10,72,5,4,9,110,124
"4","ALSPAC3893",9,84,3,0,6,103,117
"2","ALSPAC3894",43,15,10,10,13,103,118
"2","ALSPAC3895",32,29,8,9,11,103,123
"1","ALSPAC3896",31,66,7,7,7,103,125
"3","ALSPAC3897",8,84,4,2,8,100,114
"5","ALSPAC3898",10,51,8,5,6,105,120
"4","ALSPAC3899",36,65,9,3,NA,98,126
"4","ALSPAC3900",14,82,7,2,11,107,121
"1","ALSPAC3901",22,53,7,5,6,102,118
"4","ALSPAC3902",28,59,6,3,12,108,117
"2","ALSPAC3903",48,12,11,10,17,97,121
"1","ALSPAC3904",34,41,10,9,11,97,119
"2","ALSPAC3905",30,32,7,7,12,100,122
"1","ALSPAC3906",47,56,8,7,13,102,120
"1","ALSPAC3907",23,39,7,7,9,108,111
"1","ALSPAC3908",16,65,7,5,8,98,117
"4","ALSPAC3909",26,83,4,-2,14,107,122
"3","ALSPAC3910",16,76,2,1,10,102,113
"5","ALSPAC3911",5,56,9,7,7,104,119
"2","ALSPAC3912",35,14,10,11,11,101,122
"4","ALSPAC3913",20,88,1,-1,13,95,116
"2","ALSPAC3914",42,35,7,8,12,99,118
"1","ALSPAC3915",24,61,7,6,10,105,122
"1","ALSPAC3916",16,54,8,6,8,104,121
"4","ALSPAC3917",17,85,2,3,12,108,120
"1","ALSPAC3918",27,54,8,8,12,102,125
"3","ALSPAC3919",13,77,2,-1,8,107,127
"1","ALSPAC3920",42,42,6,5,10,102,118
"1","ALSPAC3921",30,61,7,7,7,109,118
"1","ALSPAC3922",33,55,7,6,15,103,112
"1","ALSPAC3923",33,46,7,6,9,102,119
"2","ALSPAC3924",40,24,9,9,13,100,118
"1","ALSPAC3925",40,28,8,7,8,102,127
"1","ALSPAC3926",42,47,8,8,15,106,127
"2","ALSPAC3927",44,13,9,10,12,97,119
"2","ALSPAC3928",46,16,9,10,16,107,110
"3","ALSPAC3929",13,77,5,4,12,103,113
"1","ALSPAC3930",38,40,9,5,11,104,114
"2","ALSPAC3931",37,19,8,7,14,99,125
"1","ALSPAC3932",35,42,10,8,6,98,123
"1","ALSPAC3933",34,56,6,5,9,106,120
"2","ALSPAC3934",47,13,9,8,14,106,117
"1","ALSPAC3935",31,54,10,7,7,100,123
"2","ALSPAC3936",35,41,8,8,NA,100,117
"1","ALSPAC3937",36,42,NA,7,5,102,126
"1","ALSPAC3938",33,46,8,7,13,107,118
"5","ALSPAC3939",7,53,7,6,2,99,117
"1","ALSPAC3940",29,59,7,7,10,101,120
"2","ALSPAC3941",41,18,10,10,14,110,113
"5","ALSPAC3942",5,53,11,10,1,106,117
"1","ALSPAC3943",11,59,8,6,9,98,124
"1","ALSPAC3944",34,41,9,9,8,105,125
"2","ALSPAC3945",40,22,8,8,13,98,118
"1","ALSPAC3946",42,58,9,9,12,96,119
"4","ALSPAC3947",31,64,8,5,12,104,121
"4","ALSPAC3948",23,71,8,5,14,101,116
"2","ALSPAC3949",35,26,7,8,11,109,118
"1","ALSPAC3950",42,42,10,9,NA,104,120
"2","ALSPAC3951",36,12,10,9,12,104,122
"4","ALSPAC3952",29,64,6,2,13,101,126
"2","ALSPAC3953",34,18,9,10,10,101,112
"1","ALSPAC3954",21,43,8,7,7,104,119
"1","ALSPAC3955",27,53,9,7,11,109,124
"3","ALSPAC3956",23,71,5,4,8,107,122
"3","ALSPAC3957",9,79,7,2,5,106,111
"4","ALSPAC3958",17,79,5,4,10,94,114
"1","ALSPAC3959",44,52,8,7,NA,105,125
"5","ALSPAC3960",15,38,9,10,8,106,118
"1","ALSPAC3961",38,44,7,6,11,107,119
"1","ALSPAC3962",37,35,10,9,NA,105,115
"1","ALSPAC3963",16,61,7,5,6,107,113
"1","ALSPAC3964",53,34,8,7,15,113,120
"1","ALSPAC3965",39,37,9,8,16,108,125
"5","ALSPAC3966",8,61,5,4,3,106,119
"4","ALSPAC3967",7,98,1,-1,13,107,117
"1","ALSPAC3968",10,65,7,5,5,100,120
"2","ALSPAC3969",37,18,9,8,13,107,118
"1","ALSPAC3970",26,49,8,8,8,105,113
"1","ALSPAC3971",34,55,8,8,NA,103,123
"1","ALSPAC3972",33,63,8,8,10,106,124
"1","ALSPAC3973",33,58,9,8,14,103,121
"4","ALSPAC3974",19,75,3,2,10,104,121
"4","ALSPAC3975",18,66,8,2,12,103,122
"4","ALSPAC3976",26,67,4,2,13,104,120
"3","ALSPAC3977",16,59,7,4,NA,102,118
"4","ALSPAC3978",24,42,10,3,13,98,119
"1","ALSPAC3979",30,53,8,8,10,105,115
"1","ALSPAC3980",38,50,8,7,11,100,117
"1","ALSPAC3981",38,45,7,7,14,105,113
"1","ALSPAC3982",36,47,8,7,8,99,118
"5","ALSPAC3983",9,67,4,4,4,98,120
"2","ALSPAC3984",40,20,10,8,11,96,124
"2","ALSPAC3985",35,26,9,10,12,97,119
"1","ALSPAC3986",27,53,8,6,9,102,123
"1","ALSPAC3987",29,47,9,8,11,101,111
"1","ALSPAC3988",35,36,9,7,7,106,115
"1","ALSPAC3989",43,50,8,8,11,95,111
"4","ALSPAC3990",30,54,7,1,NA,107,124
"1","ALSPAC3991",24,63,8,5,11,101,121
"2","ALSPAC3992",38,14,11,12,13,105,115
"2","ALSPAC3993",39,22,9,9,15,100,117
"2","ALSPAC3994",37,35,9,8,12,104,124
"1","ALSPAC3995",21,57,6,6,7,101,114
"3","ALSPAC3996",8,92,-5,-1,9,99,121
"1","ALSPAC3997",45,48,7,6,NA,104,112
"1","ALSPAC3998",30,61,8,7,9,103,124
"4","ALSPAC3999",22,62,7,5,15,107,123
"1","ALSPAC4000",18,59,7,7,11,100,119
"4","ALSPAC4001",24,75,4,1,11,101,119
"5","ALSPAC4002",14,49,7,9,1,101,124
"2","ALSPAC4003",38,16,11,11,11,91,125
"3","ALSPAC4004",15,86,4,4,9,103,122
"1","ALSPAC4005",31,65,7,6,11,109,118
"4","ALSPAC4006",15,57,7,5,9,98,122
"5","ALSPAC4007",7,68,9,7,3,101,122
"1","ALSPAC4008",41,47,7,7,11,114,115
"1","ALSPAC4009",23,43,7,8,7,101,113
"3","ALSPAC4010",15,88,4,1,7,111,122
"2","ALSPAC4011",40,11,10,9,12,97,111
"3","ALSPAC4012",18,74,4,5,8,105,120
"1","ALSPAC4013",22,55,7,7,10,97,118
"1","ALSPAC4014",8,63,7,6,5,92,121
"1","ALSPAC4015",21,50,9,7,6,98,119
"1","ALSPAC4016",45,48,8,6,10,106,117
"2","ALSPAC4017",42,11,10,10,11,100,121
"2","ALSPAC4018",38,20,9,9,13,104,119
"4","ALSPAC4019",14,64,8,4,NA,102,132
"2","ALSPAC4020",35,19,7,9,9,95,126
"1","ALSPAC4021",29,42,7,7,14,109,122
"4","ALSPAC4022",19,79,5,3,NA,103,120
"2","ALSPAC4023",43,3,11,12,14,105,126
"4","ALSPAC4024",26,78,5,2,13,105,119
"4","ALSPAC4025",20,78,2,4,14,100,122
"1","ALSPAC4026",39,38,8,6,11,104,124
"1","ALSPAC4027",37,37,8,8,9,105,121
"2","ALSPAC4028",36,16,9,11,12,103,121
"4","ALSPAC4029",17,66,6,4,8,102,125
"1","ALSPAC4030",49,39,9,8,12,101,124
"4","ALSPAC4031",21,82,6,3,10,104,119
"1","ALSPAC4032",44,40,8,8,12,109,122
"2","ALSPAC4033",44,4,10,11,17,105,120
"2","ALSPAC4034",33,23,9,9,NA,101,122
"2","ALSPAC4035",43,38,8,7,14,103,117
"4","ALSPAC4036",24,71,8,6,9,98,125
"1","ALSPAC4037",28,53,8,7,9,107,114
"4","ALSPAC4038",19,77,8,5,12,107,114
"4","ALSPAC4039",17,60,6,5,11,104,122
"5","ALSPAC4040",5,59,6,5,-1,100,123
"1","ALSPAC4041",33,35,9,7,12,103,122
"1","ALSPAC4042",20,60,8,7,8,107,116
"1","ALSPAC4043",11,59,7,8,10,99,121
"2","ALSPAC4044",41,22,8,8,10,108,118
"1","ALSPAC4045",42,50,8,6,11,102,122
"3","ALSPAC4046",13,76,4,3,5,98,116
"5","ALSPAC4047",21,48,9,8,9,104,117
"4","ALSPAC4048",23,71,7,3,13,100,113
"1","ALSPAC4049",39,49,8,6,13,104,111
"4","ALSPAC4050",13,91,4,0,5,91,118
"3","ALSPAC4051",-1,90,1,3,3,101,120
"1","ALSPAC4052",30,63,7,7,12,101,117
"2","ALSPAC4053",31,29,8,9,12,103,114
"1","ALSPAC4054",38,49,9,7,11,113,117
"1","ALSPAC4055",25,43,9,7,10,98,121
"3","ALSPAC4056",14,80,3,6,8,98,120
"4","ALSPAC4057",14,84,6,2,11,100,118
"5","ALSPAC4058",16,48,5,5,7,99,127
"4","ALSPAC4059",15,84,6,3,NA,98,122
"1","ALSPAC4060",27,41,8,7,8,108,127
"2","ALSPAC4061",35,14,7,8,11,102,120
"3","ALSPAC4062",14,83,9,NA,7,103,125
"5","ALSPAC4063",20,42,12,12,9,105,117
"1","ALSPAC4064",21,53,8,7,8,94,130
"1","ALSPAC4065",25,43,9,7,7,104,116
"4","ALSPAC4066",24,74,6,4,10,107,118
"1","ALSPAC4067",33,41,8,8,6,100,118
"2","ALSPAC4068",38,31,9,8,NA,110,121
"4","ALSPAC4069",11,86,6,5,11,98,125
"1","ALSPAC4070",40,47,9,8,14,98,116
"1","ALSPAC4071",32,55,9,7,10,104,118
"2","ALSPAC4072",38,8,9,9,12,103,116
"2","ALSPAC4073",34,31,10,9,15,98,119
"2","ALSPAC4074",40,15,10,8,13,100,120
"1","ALSPAC4075",15,53,7,5,11,101,116
"1","ALSPAC4076",36,45,7,7,9,104,122
"5","ALSPAC4077",4,68,6,5,0,106,119
"4","ALSPAC4078",17,79,5,1,13,97,126
"3","ALSPAC4079",9,65,8,4,9,105,118
"1","ALSPAC4080",39,35,8,8,11,102,123
"4","ALSPAC4081",15,71,3,2,12,104,117
"1","ALSPAC4082",29,44,8,7,6,103,116
"1","ALSPAC4083",53,38,9,8,16,106,122
"1","ALSPAC4084",23,59,7,7,11,106,114
"2","ALSPAC4085",35,28,6,8,NA,98,120
"1","ALSPAC4086",45,42,9,9,12,104,118
"1","ALSPAC4087",30,54,8,7,9,112,117
"1","ALSPAC4088",45,45,9,8,14,101,123
"5","ALSPAC4089",10,42,6,7,5,103,114
"4","ALSPAC4090",17,61,7,4,7,102,120
"2","ALSPAC4091",38,13,9,9,10,104,116
"4","ALSPAC4092",17,81,5,1,9,98,123
"4","ALSPAC4093",22,80,4,-1,9,96,123
"1","ALSPAC4094",16,63,6,7,6,108,120
"2","ALSPAC4095",32,35,8,7,NA,98,122
"4","ALSPAC4096",16,81,5,4,6,101,118
"1","ALSPAC4097",23,60,6,5,7,103,114
"5","ALSPAC4098",6,52,8,7,1,97,115
"1","ALSPAC4099",4,85,4,6,5,102,120
"3","ALSPAC4100",8,78,6,5,4,97,120
"4","ALSPAC4101",2,94,0,-1,2,100,117
"4","ALSPAC4102",20,72,7,3,12,100,118
"5","ALSPAC4103",6,59,10,8,3,104,122
"2","ALSPAC4104",43,12,10,11,17,103,117
"1","ALSPAC4105",29,50,8,7,14,104,118
"1","ALSPAC4106",32,42,9,6,10,103,121
"1","ALSPAC4107",22,49,10,8,NA,101,123
"1","ALSPAC4108",38,56,7,7,10,105,120
"1","ALSPAC4109",44,49,9,8,16,106,122
"1","ALSPAC4110",36,45,7,7,10,98,121
"1","ALSPAC4111",31,47,9,7,8,98,124
"1","ALSPAC4112",27,43,8,7,9,104,117
"1","ALSPAC4113",45,55,9,7,13,104,120
"2","ALSPAC4114",42,25,6,8,11,101,118
"4","ALSPAC4115",23,65,5,5,14,105,115
"1","ALSPAC4116",35,57,8,7,13,103,118
"1","ALSPAC4117",12,58,9,7,3,107,118
"4","ALSPAC4118",22,69,6,3,5,108,118
"3","ALSPAC4119",20,72,5,3,10,104,123
"1","ALSPAC4120",22,42,9,8,8,105,118
"2","ALSPAC4121",43,6,10,10,12,96,116
"3","ALSPAC4122",7,73,7,5,6,103,118
"1","ALSPAC4123",26,53,8,7,8,97,117
"5","ALSPAC4124",19,35,8,8,8,103,123
"2","ALSPAC4125",43,10,10,10,12,103,118
"1","ALSPAC4126",22,56,8,7,7,101,119
"4","ALSPAC4127",29,66,7,4,15,97,126
"5","ALSPAC4128",24,37,9,9,7,109,123
"4","ALSPAC4129",29,61,10,3,13,97,123
"5","ALSPAC4130",18,41,8,3,8,100,116
"1","ALSPAC4131",24,66,6,6,12,105,119
"1","ALSPAC4132",23,58,7,6,9,107,120
"1","ALSPAC4133",43,40,9,8,9,103,123
"3","ALSPAC4134",1,81,4,6,3,98,120
"1","ALSPAC4135",37,49,8,7,12,103,119
"1","ALSPAC4136",32,52,6,6,7,103,122
"4","ALSPAC4137",25,70,6,2,15,105,132
"1","ALSPAC4138",25,60,7,5,6,103,122
"1","ALSPAC4139",24,53,8,7,9,102,117
"1","ALSPAC4140",35,52,7,7,13,102,112
"1","ALSPAC4141",27,52,9,7,11,99,120
"1","ALSPAC4142",33,49,8,7,11,97,122
"1","ALSPAC4143",23,48,9,6,11,103,117
"5","ALSPAC4144",9,57,6,7,4,107,119
"3","ALSPAC4145",17,84,2,2,13,98,110
"2","ALSPAC4146",37,23,7,8,10,104,114
"1","ALSPAC4147",45,27,10,9,10,103,120
"1","ALSPAC4148",35,42,8,7,9,102,121
"1","ALSPAC4149",25,43,9,7,9,101,123
"5","ALSPAC4150",11,55,7,6,1,106,121
"2","ALSPAC4151",43,18,8,9,15,104,119
"1","ALSPAC4152",34,62,7,7,13,106,118
"3","ALSPAC4153",11,84,4,2,12,108,115
"1","ALSPAC4154",29,45,8,7,7,94,115
"3","ALSPAC4155",8,69,6,5,6,105,121
"5","ALSPAC4156",16,50,8,10,7,111,117
"4","ALSPAC4157",16,62,7,6,12,103,123
"4","ALSPAC4158",24,66,6,4,13,98,121
"4","ALSPAC4159",14,81,4,0,6,103,112
"1","ALSPAC4160",4,72,6,5,7,105,112
"5","ALSPAC4161",1,48,7,6,0,105,122
"1","ALSPAC4162",34,43,8,7,11,103,118
"4","ALSPAC4163",6,77,4,-1,9,107,122
"3","ALSPAC4164",0,83,-2,0,7,104,120
"2","ALSPAC4165",39,12,9,9,14,111,120
"1","ALSPAC4166",36,55,8,6,10,96,118
"1","ALSPAC4167",15,63,6,5,4,98,117
"5","ALSPAC4168",12,55,8,9,4,97,120
"1","ALSPAC4169",38,49,9,9,8,101,115
"1","ALSPAC4170",42,40,9,7,11,107,118
"1","ALSPAC4171",34,58,8,6,10,99,122
"3","ALSPAC4172",23,65,6,2,12,102,124
"1","ALSPAC4173",29,44,7,6,9,104,120
"3","ALSPAC4174",16,82,-1,0,10,104,121
"1","ALSPAC4175",32,45,9,7,9,102,114
"5","ALSPAC4176",9,48,8,7,8,104,118
"5","ALSPAC4177",20,31,8,7,3,104,125
"1","ALSPAC4178",19,52,7,7,6,106,121
"1","ALSPAC4179",42,59,8,5,11,104,118
"1","ALSPAC4180",19,65,NA,6,7,110,115
"4","ALSPAC4181",19,83,7,3,12,104,120
"2","ALSPAC4182",37,19,11,9,15,102,118
"3","ALSPAC4183",10,92,5,3,9,99,113
"5","ALSPAC4184",17,41,10,8,7,107,116
"2","ALSPAC4185",47,17,9,9,12,97,122
"1","ALSPAC4186",13,61,8,6,7,93,116
"1","ALSPAC4187",30,64,8,6,11,102,120
"1","ALSPAC4188",19,71,8,7,6,105,119
"1","ALSPAC4189",6,62,7,6,7,105,117
"2","ALSPAC4190",34,18,8,10,12,104,123
"2","ALSPAC4191",34,21,10,9,NA,110,116
"2","ALSPAC4192",35,23,9,9,13,101,119
"1","ALSPAC4193",27,52,7,8,8,104,119
"1","ALSPAC4194",35,49,9,8,12,104,118
"3","ALSPAC4195",12,82,2,1,11,98,125
"2","ALSPAC4196",39,16,8,8,12,109,122
"1","ALSPAC4197",31,47,8,8,10,102,118
"2","ALSPAC4198",37,-11,11,11,12,98,126
"3","ALSPAC4199",10,85,0,1,7,102,111
"4","ALSPAC4200",18,64,5,4,12,103,123
"3","ALSPAC4201",6,69,7,6,3,107,113
"2","ALSPAC4202",30,8,9,9,7,100,125
"4","ALSPAC4203",14,69,5,3,11,102,119
"1","ALSPAC4204",24,42,10,10,8,106,117
"1","ALSPAC4205",33,36,7,6,9,98,118
"4","ALSPAC4206",14,79,4,3,10,103,120
"3","ALSPAC4207",6,89,1,0,3,104,121
"1","ALSPAC4208",31,53,9,7,9,97,119
"3","ALSPAC4209",-3,97,1,1,7,103,119
"1","ALSPAC4210",28,50,8,6,5,100,117
"2","ALSPAC4211",40,19,8,9,14,102,125
"3","ALSPAC4212",0,88,6,6,4,105,113
"4","ALSPAC4213",17,63,3,-2,5,109,118
"5","ALSPAC4214",8,62,4,3,0,109,115
"5","ALSPAC4215",11,51,9,7,1,109,117
"2","ALSPAC4216",43,38,8,NA,NA,107,118
"4","ALSPAC4217",30,63,6,1,12,100,121
"4","ALSPAC4218",12,75,4,1,6,94,123
"3","ALSPAC4219",10,80,3,2,6,100,116
"2","ALSPAC4220",37,16,10,9,9,106,117
"4","ALSPAC4221",17,73,NA,0,11,100,121
"1","ALSPAC4222",36,50,7,6,11,100,117
"5","ALSPAC4223",12,29,10,8,4,100,115
"2","ALSPAC4224",44,19,8,7,12,102,118
"2","ALSPAC4225",38,17,9,10,13,107,122
"1","ALSPAC4226",26,38,9,8,13,101,122
"4","ALSPAC4227",15,66,5,1,7,105,116
"1","ALSPAC4228",19,53,8,8,8,96,125
"1","ALSPAC4229",32,51,8,8,14,104,117
"4","ALSPAC4230",19,81,4,2,10,102,118
"1","ALSPAC4231",19,65,6,6,9,94,122
"1","ALSPAC4232",26,59,9,6,6,99,121
"1","ALSPAC4233",12,52,8,8,8,106,117
"4","ALSPAC4234",9,86,3,0,9,95,116
"5","ALSPAC4235",15,34,13,11,5,100,125
"1","ALSPAC4236",20,38,10,NA,12,110,115
"2","ALSPAC4237",38,22,10,9,11,104,115
"2","ALSPAC4238",33,38,9,9,12,104,117
"2","ALSPAC4239",34,18,8,9,9,103,121
"4","ALSPAC4240",23,81,3,1,15,103,117
"1","ALSPAC4241",34,51,7,7,13,101,118
"4","ALSPAC4242",27,82,1,-3,17,114,127
"1","ALSPAC4243",13,49,7,6,4,104,117
"1","ALSPAC4244",26,53,8,9,11,105,121
"4","ALSPAC4245",21,60,6,1,12,104,117
"2","ALSPAC4246",41,19,10,10,12,102,117
"5","ALSPAC4247",18,44,12,9,10,110,122
"1","ALSPAC4248",30,51,9,8,11,99,120
"1","ALSPAC4249",16,51,8,7,6,103,115
"4","ALSPAC4250",23,72,5,3,12,100,123
