"k","yp_id","nara_comp_raw_f9","nara_acc_raw_f9","read_word_raw_f9","read_nonw_raw_f9","wold_comp_raw_f8","age_m_f8","age_m_f9","yp_no"
"1","ALSPAC3943",19,67,9,7,11,98,125,3943
"1","ALSPAC3944",43,76,10,10,10,104,125,3944
"3","ALSPAC3945",23,70,6,6,9,98,119,3945
"1","ALSPAC3946",35,84,11,11,9,96,115,3946
"1","ALSPAC3947",48,86,9,8,11,103,116,3947
"3","ALSPAC3948",18,64,6,4,10,103,124,3948
"3","ALSPAC3949",21,77,4,7,8,109,119,3949
"1","ALSPAC3950",46,81,11,10,NA,104,119,3950
"3","ALSPAC3951",12,65,8,4,6,104,121,3951
"1","ALSPAC3952",47,84,10,9,11,98,113,3952
"3","ALSPAC3953",16,71,7,7,4,101,112,3953
"1","ALSPAC3954",36,67,8,7,12,104,122,3954
"1","ALSPAC3955",31,76,10,9,12,108,124,3955
"2","ALSPAC3956",13,19,4,5,8,105,119,3956
"2","ALSPAC3957",7,36,6,3,1,109,121,3957
"3","ALSPAC3958",20,75,7,7,7,97,127,3958
"1","ALSPAC3959",40,86,10,9,NA,104,122,3959
"2","ALSPAC3960",9,23,2,4,7,106,120,3960
"1","ALSPAC3961",43,79,8,7,12,107,118,3961
"1","ALSPAC3962",48,75,10,9,NA,106,117,3962
"1","ALSPAC3963",22,67,8,6,7,107,115,3963
"1","ALSPAC3964",56,87,9,8,15,113,119,3964
"1","ALSPAC3965",47,81,11,9,17,108,125,3965
"2","ALSPAC3966",16,47,4,3,6,106,120,3966
"1","ALSPAC3967",11,66,8,8,10,107,117,3967
"1","ALSPAC3968",16,66,8,6,6,99,121,3968
"3","ALSPAC3969",17,69,6,5,9,107,118,3969
"1","ALSPAC3970",34,70,9,8,10,105,114,3970
"1","ALSPAC3971",34,79,10,9,NA,103,122,3971
"1","ALSPAC3972",27,81,10,10,7,105,121,3972
"1","ALSPAC3973",30,80,10,10,12,103,119,3973
"3","ALSPAC3974",22,69,6,6,5,103,118,3974
"1","ALSPAC3975",44,75,10,7,15,102,118,3975
"3","ALSPAC3976",21,59,6,6,6,104,119,3976
"2","ALSPAC3977",1,16,2,1,NA,103,121,3977
"3","ALSPAC3978",1,43,6,3,1,99,121,3978
"1","ALSPAC3979",33,75,8,9,11,105,115,3979
"1","ALSPAC3980",39,80,9,8,10,100,116,3980
"1","ALSPAC3981",42,78,8,8,15,105,113,3981
"1","ALSPAC3982",40,77,9,8,9,99,117,3982
"2","ALSPAC3983",19,52,5,4,8,98,122,3983
"3","ALSPAC3984",21,69,8,5,5,96,124,3984
"3","ALSPAC3985",21,77,9,9,7,97,119,3985
"1","ALSPAC3986",31,75,9,8,10,102,122,3986
"1","ALSPAC3987",38,71,10,8,13,102,112,3987
"1","ALSPAC3988",48,73,9,7,10,107,117,3988
"1","ALSPAC3989",42,81,10,9,10,96,109,3989
"1","ALSPAC3990",58,85,11,9,NA,106,114,3990
"1","ALSPAC3991",23,75,10,6,10,100,120,3991
"3","ALSPAC3992",17,64,10,10,6,105,114,3992
"3","ALSPAC3993",22,71,7,8,11,100,118,3993
"3","ALSPAC3994",29,82,10,7,9,105,124,3994
"1","ALSPAC3995",27,69,7,7,9,102,115,3995
"3","ALSPAC3996",26,80,11,12,13,98,120,3996
"1","ALSPAC3997",43,83,8,7,NA,105,111,3997
"1","ALSPAC3998",27,79,10,9,7,102,122,3998
"1","ALSPAC3999",48,79,9,9,17,105,116,3999
"1","ALSPAC4000",23,70,8,8,12,100,120,4000
"1","ALSPAC4001",36,80,9,9,8,101,118,4001
"2","ALSPAC4002",13,34,3,5,1,100,123,4002
"3","ALSPAC4003",17,66,10,9,2,92,124,4003
"2","ALSPAC4004",17,36,3,4,8,102,120,4004
"1","ALSPAC4005",24,79,9,8,8,109,116,4005
"3","ALSPAC4006",5,59,4,5,2,97,117,4006
"2","ALSPAC4007",17,52,10,7,7,100,123,4007
"1","ALSPAC4008",42,81,8,8,11,114,115,4008
"1","ALSPAC4009",38,67,7,8,11,102,116,4009
"2","ALSPAC4010",19,37,7,5,9,108,116,4010
"3","ALSPAC4011",16,62,7,4,6,97,111,4011
"3","ALSPAC4012",21,61,4,5,10,104,120,4012
"1","ALSPAC4013",28,71,8,8,11,97,119,4013
"1","ALSPAC4014",17,64,8,7,7,92,122,4014
"1","ALSPAC4015",32,68,10,8,8,98,121,4015
"1","ALSPAC4016",43,84,10,8,9,106,115,4016
"3","ALSPAC4017",18,60,6,5,3,100,121,4017
"3","ALSPAC4018",20,70,6,6,8,104,119,4018
"1","ALSPAC4019",48,69,8,7,NA,97,112,4019
"3","ALSPAC4020",16,72,4,6,3,96,126,4020
"1","ALSPAC4021",39,75,8,8,16,109,123,4021
"1","ALSPAC4022",31,77,9,8,NA,102,117,4022
"3","ALSPAC4023",12,52,8,8,5,105,125,4023
"1","ALSPAC4024",33,83,9,8,9,105,116,4024
"1","ALSPAC4025",32,77,8,10,12,99,117,4025
"1","ALSPAC4026",47,79,9,7,13,104,124,4026
"1","ALSPAC4027",47,77,8,9,12,105,122,4027
"3","ALSPAC4028",15,68,7,9,5,103,120,4028
"1","ALSPAC4029",45,72,8,7,13,100,116,4029
"1","ALSPAC4030",51,86,11,9,12,101,122,4030
"1","ALSPAC4031",29,78,8,7,8,103,116,4031
"1","ALSPAC4032",48,83,10,9,13,109,121,4032
"3","ALSPAC4033",14,53,5,7,10,104,120,4033
"3","ALSPAC4034",18,76,9,7,NA,102,121,4034
"3","ALSPAC4035",37,81,8,5,14,103,119,4035
"3","ALSPAC4036",21,63,3,2,8,95,119,4036
"1","ALSPAC4037",32,73,9,8,10,108,114,4037
"3","ALSPAC4038",21,71,5,4,10,109,122,4038
"1","ALSPAC4039",50,73,9,8,16,103,119,4039
"2","ALSPAC4040",11,48,5,4,2,100,121,4040
"1","ALSPAC4041",47,75,9,8,16,103,123,4041
"1","ALSPAC4042",24,70,9,8,9,107,116,4042
"1","ALSPAC4043",20,66,8,8,12,99,123,4043
"3","ALSPAC4044",25,71,4,4,6,108,119,4044
"1","ALSPAC4045",40,84,10,7,10,101,120,4045
"2","ALSPAC4046",8,31,5,5,3,100,123,4046
"2","ALSPAC4047",19,28,5,3,10,104,121,4047
"1","ALSPAC4048",39,81,10,8,11,103,125,4048
"1","ALSPAC4049",40,79,9,7,13,105,110,4049
"1","ALSPAC4050",20,69,8,6,4,92,123,4050
"2","ALSPAC4051",9,50,4,5,4,100,116,4051
"1","ALSPAC4052",26,78,9,9,10,101,115,4052
"3","ALSPAC4053",20,82,8,8,9,103,114,4053
"1","ALSPAC4054",39,80,10,8,11,113,116,4054
"1","ALSPAC4055",38,70,9,8,14,98,122,4055
"3","ALSPAC4056",22,68,5,8,7,98,122,4056
"3","ALSPAC4057",22,79,9,6,9,101,121,4057
"2","ALSPAC4058",13,33,2,2,6,98,129,4058
"1","ALSPAC4059",27,72,8,7,NA,97,118,4059
"1","ALSPAC4060",40,73,9,7,11,107,129,4060
"3","ALSPAC4061",13,68,3,4,6,103,120,4061
"3","ALSPAC4062",26,68,6,NA,7,100,116,4062
"2","ALSPAC4063",15,22,5,6,9,105,120,4063
"1","ALSPAC4064",28,72,9,8,9,93,129,4064
"1","ALSPAC4065",38,69,9,7,11,104,118,4065
"3","ALSPAC4066",23,66,4,4,8,107,120,4066
"1","ALSPAC4067",44,73,8,8,9,100,119,4067
"3","ALSPAC4068",29,78,9,5,NA,110,121,4068
"1","ALSPAC4069",25,69,7,6,13,95,116,4069
"1","ALSPAC4070",41,80,10,9,14,98,114,4070
"1","ALSPAC4071",33,77,10,9,10,104,117,4071
"3","ALSPAC4072",12,61,5,4,6,103,116,4072
"3","ALSPAC4073",23,80,12,9,12,98,119,4073
"3","ALSPAC4074",18,65,8,3,8,100,120,4074
"1","ALSPAC4075",26,66,8,6,14,101,119,4075
"1","ALSPAC4076",41,78,8,8,10,103,121,4076
"2","ALSPAC4077",16,55,7,5,5,106,120,4077
"1","ALSPAC4078",32,74,10,8,12,95,115,4078
"2","ALSPAC4079",2,24,1,-2,2,106,118,4079
"1","ALSPAC4080",49,78,9,9,13,102,123,4080
"1","ALSPAC4081",38,73,9,9,13,105,121,4081
"1","ALSPAC4082",40,71,8,7,9,103,117,4082
"1","ALSPAC4083",53,89,11,9,15,105,119,4083
"1","ALSPAC4084",25,72,8,8,11,106,114,4084
"3","ALSPAC4085",22,80,4,6,NA,98,120,4085
"1","ALSPAC4086",48,82,10,10,13,104,116,4086
"1","ALSPAC4087",32,75,9,8,9,112,117,4087
"1","ALSPAC4088",45,85,10,9,13,101,121,4088
"2","ALSPAC4089",8,31,0,2,6,103,115,4089
"1","ALSPAC4090",49,73,9,7,12,102,121,4090
"3","ALSPAC4091",16,65,5,4,4,104,115,4091
"3","ALSPAC4092",24,75,7,6,7,96,118,4092
"3","ALSPAC4093",27,71,8,5,5,95,120,4093
"1","ALSPAC4094",20,69,8,8,7,108,120,4094
"3","ALSPAC4095",25,86,8,5,NA,98,122,4095
"1","ALSPAC4096",30,71,7,6,7,101,120,4096
"1","ALSPAC4097",25,71,7,6,8,104,114,4097
"2","ALSPAC4098",10,41,5,3,4,98,113,4098
"1","ALSPAC4099",-1,67,6,7,3,102,119,4099
"3","ALSPAC4100",17,71,6,5,4,97,120,4100
"1","ALSPAC4101",16,58,7,7,4,101,123,4101
"1","ALSPAC4102",38,78,9,7,12,101,121,4102
"2","ALSPAC4103",12,45,9,7,5,104,122,4103
"3","ALSPAC4104",18,59,8,8,11,102,117,4104
"1","ALSPAC4105",34,75,9,8,15,105,118,4105
"1","ALSPAC4106",41,75,10,6,12,103,122,4106
"1","ALSPAC4107",32,70,11,9,NA,101,124,4107
"1","ALSPAC4108",34,81,9,8,8,105,118,4108
"1","ALSPAC4109",41,85,11,10,14,106,120,4109
"1","ALSPAC4110",41,78,8,8,11,97,120,4110
"1","ALSPAC4111",38,76,10,8,9,98,123,4111
"1","ALSPAC4112",39,71,8,8,12,105,119,4112
"1","ALSPAC4113",38,86,11,9,10,104,116,4113
"3","ALSPAC4114",27,72,2,4,8,101,119,4114
"1","ALSPAC4115",44,81,9,10,14,107,123,4115
"1","ALSPAC4116",32,80,10,9,11,103,116,4116
"1","ALSPAC4117",22,64,9,8,6,107,121,4117
"3","ALSPAC4118",19,65,2,1,2,108,118,4118
"2","ALSPAC4119",12,23,3,2,9,102,119,4119
"1","ALSPAC4120",38,67,9,8,12,106,120,4120
"3","ALSPAC4121",15,56,4,4,4,96,116,4121
"2","ALSPAC4122",5,31,2,1,1,104,118,4122
"1","ALSPAC4123",32,72,9,7,9,97,117,4123
"2","ALSPAC4124",9,20,1,1,5,103,124,4124
"3","ALSPAC4125",18,59,6,5,5,103,118,4125
"1","ALSPAC4126",27,70,9,8,8,101,119,4126
"1","ALSPAC4127",45,86,10,9,13,95,115,4127
"2","ALSPAC4128",15,19,2,2,4,108,127,4128
"1","ALSPAC4129",50,85,10,8,12,96,118,4129
"2","ALSPAC4130",13,25,2,-2,8,100,119,4130
"1","ALSPAC4131",21,76,8,8,10,104,118,4131
"1","ALSPAC4132",26,73,9,8,9,107,120,4132
"1","ALSPAC4133",48,81,10,9,10,103,122,4133
"2","ALSPAC4134",6,41,2,4,0,97,116,4134
"1","ALSPAC4135",39,80,9,8,12,103,118,4135
"1","ALSPAC4136",34,77,8,8,7,103,121,4136
"1","ALSPAC4137",41,80,10,9,14,99,107,4137
"1","ALSPAC4138",26,74,8,7,6,103,121,4138
"1","ALSPAC4139",31,71,9,8,10,102,117,4139
"1","ALSPAC4140",36,77,9,8,14,103,112,4140
"1","ALSPAC4141",32,74,10,8,12,99,120,4141
"1","ALSPAC4142",37,77,9,8,11,97,121,4142
"1","ALSPAC4143",34,70,9,7,13,103,119,4143
"2","ALSPAC4144",14,43,4,5,6,107,120,4144
"3","ALSPAC4145",26,69,10,9,8,104,131,4145
"3","ALSPAC4146",22,75,4,4,6,104,114,4146
"1","ALSPAC4147",58,79,10,9,13,103,121,4147
"1","ALSPAC4148",43,76,9,7,11,102,121,4148
"1","ALSPAC4149",37,71,9,7,12,100,124,4149
"2","ALSPAC4150",14,41,5,3,3,105,122,4150
"3","ALSPAC4151",23,65,5,5,11,103,120,4151
"1","ALSPAC4152",28,81,9,9,10,106,116,4152
"3","ALSPAC4153",25,71,10,8,8,110,120,4153
"1","ALSPAC4154",39,71,8,8,10,95,116,4154
"3","ALSPAC4155",12,63,5,5,4,104,115,4155
"2","ALSPAC4156",16,32,4,6,8,111,120,4156
"1","ALSPAC4157",47,73,8,8,17,102,118,4157
"3","ALSPAC4158",17,60,5,6,7,98,121,4158
"1","ALSPAC4159",29,71,9,7,6,106,124,4159
"1","ALSPAC4160",9,62,7,6,8,105,114,4160
"2","ALSPAC4161",2,41,3,3,1,105,119,4161
"1","ALSPAC4162",41,76,9,8,13,103,118,4162
"1","ALSPAC4163",32,63,9,8,14,105,117,4163
"3","ALSPAC4164",16,79,11,11,8,103,114,4164
"3","ALSPAC4165",15,63,5,6,9,111,119,4165
"1","ALSPAC4166",35,79,10,7,9,96,115,4166
"1","ALSPAC4167",20,67,7,6,6,98,117,4167
"2","ALSPAC4168",15,39,5,7,6,97,120,4168
"1","ALSPAC4169",40,78,9,9,9,101,114,4169
"1","ALSPAC4170",47,80,10,8,13,107,118,4170
"1","ALSPAC4171",31,80,10,8,9,99,120,4171
"2","ALSPAC4172",10,15,3,1,9,100,120,4172
"1","ALSPAC4173",39,73,8,7,11,104,121,4173
"3","ALSPAC4174",24,68,9,8,14,103,120,4174
"1","ALSPAC4175",40,73,10,8,12,102,115,4175
"2","ALSPAC4176",10,35,4,3,9,104,118,4176
"2","ALSPAC4177",8,17,-1,0,0,103,125,4177
"1","ALSPAC4178",29,68,8,8,8,106,122,4178
"1","ALSPAC4179",34,85,10,7,8,104,115,4179
"1","ALSPAC4180",20,70,NA,8,7,110,115,4180
"3","ALSPAC4181",25,75,7,5,12,103,119,4181
"3","ALSPAC4182",18,69,11,8,10,102,117,4182
"3","ALSPAC4183",28,78,9,7,6,103,126,4183
"2","ALSPAC4184",12,25,3,2,7,107,119,4184
"3","ALSPAC4185",26,62,6,5,6,97,123,4185
"1","ALSPAC4186",20,65,8,7,9,94,117,4186
"1","ALSPAC4187",25,79,10,8,9,102,118,4187
"1","ALSPAC4188",16,72,10,9,4,105,118,4188
"1","ALSPAC4189",16,62,8,6,9,105,120,4189
"3","ALSPAC4190",14,71,6,9,7,104,122,4190
"3","ALSPAC4191",18,73,8,6,NA,110,115,4191
"3","ALSPAC4192",19,74,8,8,8,101,119,4192
"1","ALSPAC4193",33,73,8,9,9,104,120,4193
"1","ALSPAC4194",38,78,10,9,13,104,117,4194
"3","ALSPAC4195",24,68,10,8,9,96,117,4195
"3","ALSPAC4196",18,67,4,4,7,109,122,4196
"1","ALSPAC4197",37,74,9,9,12,102,119,4197
"3","ALSPAC4198",-2,46,5,5,0,99,124,4198
"3","ALSPAC4199",21,75,8,9,9,106,126,4199
"1","ALSPAC4200",45,75,9,9,15,102,118,4200
"2","ALSPAC4201",1,29,2,3,-2,109,117,4201
"3","ALSPAC4202",5,68,5,5,-2,101,123,4202
"1","ALSPAC4203",40,72,9,9,14,103,122,4203
"1","ALSPAC4204",38,68,10,10,12,107,119,4204
"1","ALSPAC4205",46,73,7,6,13,99,119,4205
"1","ALSPAC4206",31,71,8,8,12,103,119,4206
"3","ALSPAC4207",22,80,7,6,11,102,116,4207
"1","ALSPAC4208",34,76,10,8,9,97,118,4208
"2","ALSPAC4209",13,56,4,2,6,102,116,4209
"1","ALSPAC4210",35,72,9,7,7,100,117,4210
"3","ALSPAC4211",20,68,6,6,9,102,126,4211
"2","ALSPAC4212",9,47,3,3,-1,108,119,4212
"1","ALSPAC4213",47,70,10,8,8,109,119,4213
"2","ALSPAC4214",17,49,3,1,4,109,117,4214
"2","ALSPAC4215",13,37,5,3,3,109,117,4215
"3","ALSPAC4216",36,80,8,NA,NA,106,120,4216
"3","ALSPAC4217",21,53,6,3,4,100,121,4217
"3","ALSPAC4218",16,75,7,6,2,93,118,4218
"3","ALSPAC4219",18,71,7,6,7,101,123,4219
"3","ALSPAC4220",18,68,6,5,2,106,117,4220
"1","ALSPAC4221",37,74,NA,9,10,99,119,4221
"1","ALSPAC4222",38,78,8,7,11,100,116,4222
"2","ALSPAC4223",2,18,1,0,2,100,114,4223
"3","ALSPAC4224",25,66,4,2,8,101,119,4224
"3","ALSPAC4225",18,67,7,8,7,108,121,4225
"1","ALSPAC4226",41,71,9,9,17,101,124,4226
"1","ALSPAC4227",44,71,9,8,10,106,123,4227
"1","ALSPAC4228",28,70,9,9,10,96,126,4228
"1","ALSPAC4229",35,76,9,9,14,104,116,4229
"1","ALSPAC4230",30,76,8,8,8,102,119,4230
"1","ALSPAC4231",19,72,7,8,8,93,121,4231
"1","ALSPAC4232",27,74,11,7,6,99,120,4232
"1","ALSPAC4233",26,63,8,8,12,106,121,4233
"1","ALSPAC4234",22,68,9,8,9,96,125,4234
"2","ALSPAC4235",5,20,5,4,3,99,123,4235
"1","ALSPAC4236",39,66,10,NA,17,110,120,4236
"3","ALSPAC4237",21,71,8,6,5,104,115,4237
"3","ALSPAC4238",28,87,11,9,10,104,117,4238
"3","ALSPAC4239",16,72,5,5,3,104,120,4239
"1","ALSPAC4240",29,81,10,9,10,103,118,4240
"1","ALSPAC4241",36,78,9,8,13,101,117,4241
"1","ALSPAC4242",30,82,11,10,10,109,104,4242
"1","ALSPAC4243",29,63,7,6,9,104,121,4243
"1","ALSPAC4244",31,74,9,10,12,105,121,4244
"1","ALSPAC4245",49,78,11,9,13,105,122,4245
"3","ALSPAC4246",22,67,8,6,7,102,117,4246
"2","ALSPAC4247",13,26,6,4,9,109,126,4247
"1","ALSPAC4248",34,76,10,9,12,99,120,4248
"1","ALSPAC4249",29,64,8,7,9,103,117,4249
"1","ALSPAC4250",39,79,9,8,11,99,116,4250
"1","ALSPAC4251",28,70,9,9,11,104,116,4251
"1","ALSPAC4252",40,81,10,10,14,102,123,4252
"1","ALSPAC4253",30,72,8,6,NA,105,122,4253
"1","ALSPAC4254",28,72,8,8,9,99,117,4254
"1","ALSPAC4255",32,65,9,7,12,101,119,4255
"3","ALSPAC4256",14,70,6,3,8,106,117,4256
"1","ALSPAC4257",39,74,8,8,14,110,118,4257
"1","ALSPAC4258",31,70,8,NA,NA,100,121,4258
"1","ALSPAC4259",39,82,11,9,10,103,117,4259
"1","ALSPAC4260",26,77,9,9,12,104,110,4260
"1","ALSPAC4261",42,83,10,9,10,100,118,4261
"1","ALSPAC4262",41,83,11,10,16,100,116,4262
"2","ALSPAC4263",11,25,3,2,7,98,118,4263
"1","ALSPAC4264",32,73,10,10,13,108,118,4264
"1","ALSPAC4265",29,69,9,9,13,107,121,4265
"1","ALSPAC4266",19,61,8,7,8,107,122,4266
"3","ALSPAC4267",27,54,7,7,12,103,121,4267
"3","ALSPAC4268",15,56,6,4,6,98,123,4268
"3","ALSPAC4269",17,56,6,4,6,107,119,4269
"1","ALSPAC4270",33,71,7,6,11,104,115,4270
"3","ALSPAC4271",16,65,7,8,7,102,120,4271
"3","ALSPAC4272",26,69,7,7,9,107,119,4272
"1","ALSPAC4273",41,88,10,8,13,98,122,4273
"3","ALSPAC4274",20,63,7,5,14,107,116,4274
"2","ALSPAC4275",10,48,5,6,8,97,116,4275
"1","ALSPAC4276",24,72,6,6,11,104,108,4276
"1","ALSPAC4277",52,81,9,8,15,99,122,4277
"1","ALSPAC4278",52,85,9,9,13,104,122,4278
"1","ALSPAC4279",39,72,9,9,11,105,117,4279
"1","ALSPAC4280",55,80,10,9,11,102,116,4280
"3","ALSPAC4281",17,52,6,5,11,103,119,4281
"1","ALSPAC4282",39,69,8,8,12,97,122,4282
"2","ALSPAC4283",10,41,4,2,7,106,114,4283
"1","ALSPAC4284",39,74,8,7,13,104,121,4284
"1","ALSPAC4285",35,61,9,7,15,105,118,4285
"1","ALSPAC4286",42,89,11,9,13,105,118,4286
"1","ALSPAC4287",49,92,11,9,10,102,118,4287
"3","ALSPAC4288",23,66,8,7,8,102,122,4288
"1","ALSPAC4289",24,66,8,7,7,100,119,4289
"3","ALSPAC4290",20,70,7,NA,6,107,121,4290
"2","ALSPAC4291",7,35,3,4,NA,107,118,4291
"1","ALSPAC4292",45,69,8,7,16,98,119,4292
"2","ALSPAC4293",17,32,3,0,10,103,118,4293
"2","ALSPAC4294",11,23,7,4,5,105,121,4294
"1","ALSPAC4295",26,70,9,10,10,100,116,4295
"2","ALSPAC4296",2,38,5,4,-1,101,121,4296
"3","ALSPAC4297",17,57,6,6,9,104,118,4297
"1","ALSPAC4298",39,79,10,9,8,103,120,4298
"1","ALSPAC4299",30,72,8,7,9,106,121,4299
"1","ALSPAC4300",20,71,8,8,9,103,117,4300
"2","ALSPAC4301",9,42,5,4,7,107,118,4301
"1","ALSPAC4302",40,68,7,7,14,108,112,4302
"3","ALSPAC4303",15,69,7,10,8,101,114,4303
"1","ALSPAC4304",26,85,10,8,7,103,117,4304
"1","ALSPAC4305",40,81,10,8,10,108,118,4305
"2","ALSPAC4306",13,24,1,1,5,106,120,4306
"1","ALSPAC4307",40,84,10,8,9,108,118,4307
"1","ALSPAC4308",23,67,8,7,9,104,124,4308
"1","ALSPAC4309",19,67,8,7,9,103,119,4309
"3","ALSPAC4310",6,62,4,4,NA,106,114,4310
"1","ALSPAC4311",29,76,8,7,8,95,109,4311
"2","ALSPAC4312",9,32,4,2,4,104,119,4312
"3","ALSPAC4313",23,80,7,6,10,100,118,4313
"1","ALSPAC4314",37,88,11,9,9,103,116,4314
"1","ALSPAC4315",18,85,10,9,10,105,120,4315
"3","ALSPAC4316",38,79,8,7,14,103,123,4316
"1","ALSPAC4317",28,69,10,9,NA,93,117,4317
"3","ALSPAC4318",10,68,6,8,7,110,122,4318
"2","ALSPAC4319",9,30,3,4,6,104,125,4319
"1","ALSPAC4320",36,81,10,10,9,103,119,4320
"3","ALSPAC4321",24,77,9,9,6,104,115,4321
"1","ALSPAC4322",19,72,9,9,10,107,123,4322
"3","ALSPAC4323",9,58,6,5,4,99,122,4323
"1","ALSPAC4324",35,79,11,10,10,104,119,4324
"1","ALSPAC4325",27,68,9,7,7,104,121,4325
"1","ALSPAC4326",44,73,9,8,11,98,122,4326
"1","ALSPAC4327",44,82,9,9,9,101,116,4327
"2","ALSPAC4328",12,51,2,3,7,107,111,4328
"3","ALSPAC4329",18,75,9,8,NA,106,115,4329
"1","ALSPAC4330",29,77,9,9,4,103,124,4330
"3","ALSPAC4331",16,68,7,5,2,95,116,4331
"1","ALSPAC4332",26,68,8,8,9,102,125,4332
"3","ALSPAC4333",25,66,8,9,7,100,127,4333
"1","ALSPAC4334",11,76,8,7,1,98,121,4334
"3","ALSPAC4335",27,77,10,7,6,110,128,4335
"3","ALSPAC4336",4,49,3,4,2,97,116,4336
"1","ALSPAC4337",44,78,9,9,12,104,119,4337
"3","ALSPAC4338",20,73,5,4,9,101,122,4338
"1","ALSPAC4339",39,88,8,8,12,105,118,4339
"1","ALSPAC4340",25,79,9,8,6,97,118,4340
"2","ALSPAC4341",17,45,NA,5,6,101,119,4341
"2","ALSPAC4342",14,48,9,7,7,101,120,4342
"3","ALSPAC4343",22,91,9,5,9,104,115,4343
"1","ALSPAC4344",35,74,9,7,10,102,117,4344
"1","ALSPAC4345",18,71,9,8,11,99,115,4345
"1","ALSPAC4346",36,77,8,7,8,100,121,4346
"1","ALSPAC4347",52,78,10,9,10,101,124,4347
"1","ALSPAC4348",19,66,8,8,7,97,124,4348
"1","ALSPAC4349",36,75,8,6,11,103,125,4349
"1","ALSPAC4350",47,81,9,7,10,107,115,4350
"1","ALSPAC4351",46,85,10,9,11,101,121,4351
"1","ALSPAC4352",36,76,11,9,10,104,125,4352
"1","ALSPAC4353",35,78,9,8,6,101,122,4353
"3","ALSPAC4354",28,73,8,5,6,104,125,4354
"3","ALSPAC4355",3,56,4,5,-2,108,118,4355
"2","ALSPAC4356",16,44,5,5,11,99,117,4356
"3","ALSPAC4357",27,70,6,4,12,110,117,4357
"1","ALSPAC4358",37,79,10,8,11,111,121,4358
"2","ALSPAC4359",6,47,4,2,5,105,111,4359
"3","ALSPAC4360",21,57,5,4,4,100,122,4360
"3","ALSPAC4361",36,81,9,8,10,106,120,4361
"1","ALSPAC4362",29,77,10,9,7,95,124,4362
"1","ALSPAC4363",42,83,12,9,12,103,113,4363
"3","ALSPAC4364",20,59,9,7,8,98,123,4364
"1","ALSPAC4365",42,89,10,9,11,107,120,4365
"3","ALSPAC4366",14,68,8,6,9,101,118,4366
"1","ALSPAC4367",37,83,8,8,12,105,113,4367
"1","ALSPAC4368",19,69,8,7,5,99,121,4368
"1","ALSPAC4369",37,71,9,8,10,102,123,4369
"3","ALSPAC4370",22,58,3,6,9,97,125,4370
"3","ALSPAC4371",12,56,6,3,3,102,115,4371
"3","ALSPAC4372",21,68,7,6,10,99,117,4372
"3","ALSPAC4373",30,73,9,7,12,100,118,4373
"1","ALSPAC4374",19,74,9,9,10,105,112,4374
"3","ALSPAC4375",29,66,6,6,10,106,123,4375
"3","ALSPAC4376",20,77,7,4,9,111,124,4376
"1","ALSPAC4377",34,77,10,8,9,99,117,4377
"1","ALSPAC4378",37,82,10,9,13,106,121,4378
"3","ALSPAC4379",11,58,2,4,3,103,117,4379
"2","ALSPAC4380",6,32,3,0,6,102,121,4380
"1","ALSPAC4381",34,79,10,10,10,100,113,4381
"1","ALSPAC4382",47,83,9,10,16,107,120,4382
"3","ALSPAC4383",17,68,8,5,8,106,116,4383
"1","ALSPAC4384",35,76,9,7,9,98,119,4384
"1","ALSPAC4385",27,77,9,8,11,99,119,4385
"1","ALSPAC4386",36,76,11,10,11,99,119,4386
"1","ALSPAC4387",25,73,9,9,11,104,124,4387
"2","ALSPAC4388",12,31,6,3,7,102,117,4388
"1","ALSPAC4389",31,73,10,8,11,98,111,4389
"1","ALSPAC4390",38,68,9,7,12,105,120,4390
"3","ALSPAC4391",25,81,11,6,7,106,117,4391
"2","ALSPAC4392",12,29,4,2,6,111,124,4392
"3","ALSPAC4393",22,80,6,3,6,101,116,4393
"3","ALSPAC4394",20,63,5,3,2,95,125,4394
"1","ALSPAC4395",35,70,9,8,12,108,122,4395
"1","ALSPAC4396",44,79,9,9,15,100,117,4396
"1","ALSPAC4397",46,77,10,9,17,107,114,4397
"2","ALSPAC4398",15,29,5,4,6,101,121,4398
"1","ALSPAC4399",19,73,8,8,6,106,121,4399
"2","ALSPAC4400",6,31,2,1,6,101,113,4400
"3","ALSPAC4401",19,64,9,10,7,93,123,4401
"2","ALSPAC4402",9,45,2,2,1,104,120,4402
"1","ALSPAC4403",34,77,9,8,14,107,114,4403
"1","ALSPAC4404",43,78,8,8,13,101,113,4404
"2","ALSPAC4405",14,21,6,1,4,99,122,4405
"3","ALSPAC4406",25,75,8,5,6,106,121,4406
"2","ALSPAC4407",12,41,3,3,5,99,117,4407
"1","ALSPAC4408",11,73,8,6,7,107,112,4408
"1","ALSPAC4409",39,75,8,7,13,103,120,4409
"1","ALSPAC4410",35,75,10,8,10,98,113,4410
"1","ALSPAC4411",24,67,8,8,10,105,118,4411
"1","ALSPAC4412",48,85,11,10,14,102,114,4412
"3","ALSPAC4413",24,83,9,10,7,101,123,4413
"1","ALSPAC4414",32,76,10,10,11,98,115,4414
"1","ALSPAC4415",42,69,9,8,13,106,119,4415
"1","ALSPAC4416",34,71,9,8,13,107,128,4416
"3","ALSPAC4417",29,81,9,8,12,108,127,4417
"1","ALSPAC4418",25,70,9,7,7,101,118,4418
"1","ALSPAC4419",26,75,8,7,7,103,113,4419
"1","ALSPAC4420",20,66,9,8,9,105,120,4420
